sensor_id;sensor_type;location;lat;lon;timestamp;value_type;value
144;SDS011;3528;-0.286;36.067;2023-02-20T19:23:36.265878+00:00;P2;6
144;SDS011;3528;-0.286;36.067;2023-02-20T19:23:36.265878+00:00;P1;13
145;DHT22;3528;-0.286;36.067;2023-02-20T19:23:36.453891+00:00;humidity;52
145;DHT22;3528;-0.286;36.067;2023-02-20T19:23:36.453891+00:00;temperature;21
145;DHT22;3528;-0.286;36.067;2023-02-20T19:26:16.044628+00:00;humidity;53
145;DHT22;3528;-0.286;36.067;2023-02-20T19:26:16.044628+00:00;temperature;21
144;SDS011;3528;-0.286;36.067;2023-02-20T19:26:16.284612+00:00;P2;7
144;SDS011;3528;-0.286;36.067;2023-02-20T19:26:16.284612+00:00;P1;16
144;SDS011;3528;-0.286;36.067;2023-02-20T19:28:56.904553+00:00;P2;9
144;SDS011;3528;-0.286;36.067;2023-02-20T19:28:56.904553+00:00;P1;19
145;DHT22;3528;-0.286;36.067;2023-02-20T19:28:56.956440+00:00;humidity;53
145;DHT22;3528;-0.286;36.067;2023-02-20T19:28:56.956440+00:00;temperature;21
144;SDS011;3528;-0.286;36.067;2023-02-20T19:31:36.708170+00:00;P2;6
144;SDS011;3528;-0.286;36.067;2023-02-20T19:31:36.708170+00:00;P1;20
145;DHT22;3528;-0.286;36.067;2023-02-20T19:31:36.708171+00:00;humidity;53
145;DHT22;3528;-0.286;36.067;2023-02-20T19:31:36.708171+00:00;temperature;20
144;SDS011;3528;-0.286;36.067;2023-02-20T19:34:16.372141+00:00;P2;6
144;SDS011;3528;-0.286;36.067;2023-02-20T19:34:16.372141+00:00;P1;8
145;DHT22;3528;-0.286;36.067;2023-02-20T19:34:16.376845+00:00;humidity;53
145;DHT22;3528;-0.286;36.067;2023-02-20T19:34:16.376845+00:00;temperature;20
144;SDS011;3528;-0.286;36.067;2023-02-20T19:36:57.034978+00:00;P2;10
144;SDS011;3528;-0.286;36.067;2023-02-20T19:36:57.034978+00:00;P1;44
145;DHT22;3528;-0.286;36.067;2023-02-20T19:36:57.034988+00:00;humidity;53
145;DHT22;3528;-0.286;36.067;2023-02-20T19:36:57.034988+00:00;temperature;20
144;SDS011;3528;-0.286;36.067;2023-02-20T19:39:36.586021+00:00;P2;8
144;SDS011;3528;-0.286;36.067;2023-02-20T19:39:36.586021+00:00;P1;34
145;DHT22;3528;-0.286;36.067;2023-02-20T19:39:36.587157+00:00;humidity;53
145;DHT22;3528;-0.286;36.067;2023-02-20T19:39:36.587157+00:00;temperature;20
144;SDS011;3528;-0.286;36.067;2023-02-20T19:42:17.303056+00:00;P2;9
144;SDS011;3528;-0.286;36.067;2023-02-20T19:42:17.303056+00:00;P1;36
145;DHT22;3528;-0.286;36.067;2023-02-20T19:42:17.303075+00:00;humidity;54
145;DHT22;3528;-0.286;36.067;2023-02-20T19:42:17.303075+00:00;temperature;20
145;DHT22;3528;-0.286;36.067;2023-02-20T19:44:57.601713+00:00;humidity;54
145;DHT22;3528;-0.286;36.067;2023-02-20T19:44:57.601713+00:00;temperature;20
144;SDS011;3528;-0.286;36.067;2023-02-20T19:44:57.603630+00:00;P2;9
144;SDS011;3528;-0.286;36.067;2023-02-20T19:44:57.603630+00:00;P1;57
145;DHT22;3528;-0.286;36.067;2023-02-20T19:47:51.847126+00:00;humidity;54
145;DHT22;3528;-0.286;36.067;2023-02-20T19:47:51.847126+00:00;temperature;20
144;SDS011;3528;-0.286;36.067;2023-02-20T19:47:51.899105+00:00;P2;8
144;SDS011;3528;-0.286;36.067;2023-02-20T19:47:51.899105+00:00;P1;16
145;DHT22;3528;-0.286;36.067;2023-02-20T19:48:47.913832+00:00;humidity;54
145;DHT22;3528;-0.286;36.067;2023-02-20T19:48:47.913832+00:00;temperature;20
144;SDS011;3528;-0.286;36.067;2023-02-20T19:48:47.968302+00:00;P2;8
144;SDS011;3528;-0.286;36.067;2023-02-20T19:48:47.968302+00:00;P1;16
144;SDS011;3528;-0.286;36.067;2023-02-20T19:50:17.948348+00:00;P2;11
144;SDS011;3528;-0.286;36.067;2023-02-20T19:50:17.948348+00:00;P1;27
145;DHT22;3528;-0.286;36.067;2023-02-20T19:50:17.948349+00:00;humidity;55
145;DHT22;3528;-0.286;36.067;2023-02-20T19:50:17.948349+00:00;temperature;20
145;DHT22;3528;-0.286;36.067;2023-02-20T19:52:57.678968+00:00;humidity;55
145;DHT22;3528;-0.286;36.067;2023-02-20T19:52:57.678968+00:00;temperature;20
144;SDS011;3528;-0.286;36.067;2023-02-20T19:52:57.732504+00:00;P2;10
144;SDS011;3528;-0.286;36.067;2023-02-20T19:52:57.732504+00:00;P1;32
145;DHT22;3528;-0.286;36.067;2023-02-20T19:55:38.327231+00:00;humidity;55
145;DHT22;3528;-0.286;36.067;2023-02-20T19:55:38.327231+00:00;temperature;20
144;SDS011;3528;-0.286;36.067;2023-02-20T19:55:38.328774+00:00;P2;11
144;SDS011;3528;-0.286;36.067;2023-02-20T19:55:38.328774+00:00;P1;59
145;DHT22;3528;-0.286;36.067;2023-02-20T19:58:18.014650+00:00;humidity;55
145;DHT22;3528;-0.286;36.067;2023-02-20T19:58:18.014650+00:00;temperature;20
144;SDS011;3528;-0.286;36.067;2023-02-20T19:58:18.014768+00:00;P2;10
144;SDS011;3528;-0.286;36.067;2023-02-20T19:58:18.014768+00:00;P1;12
144;SDS011;3528;-0.286;36.067;2023-02-20T20:00:58.719391+00:00;P2;9
144;SDS011;3528;-0.286;36.067;2023-02-20T20:00:58.719391+00:00;P1;53
145;DHT22;3528;-0.286;36.067;2023-02-20T20:00:58.815655+00:00;humidity;55
145;DHT22;3528;-0.286;36.067;2023-02-20T20:00:58.815655+00:00;temperature;20
144;SDS011;3528;-0.286;36.067;2023-02-20T20:03:38.115370+00:00;P2;11
144;SDS011;3528;-0.286;36.067;2023-02-20T20:03:38.115370+00:00;P1;62
145;DHT22;3528;-0.286;36.067;2023-02-20T20:03:38.115521+00:00;humidity;56
145;DHT22;3528;-0.286;36.067;2023-02-20T20:03:38.115521+00:00;temperature;20
144;SDS011;3528;-0.286;36.067;2023-02-20T20:06:18.784308+00:00;P2;9
144;SDS011;3528;-0.286;36.067;2023-02-20T20:06:18.784308+00:00;P1;14
145;DHT22;3528;-0.286;36.067;2023-02-20T20:06:18.785195+00:00;humidity;55
145;DHT22;3528;-0.286;36.067;2023-02-20T20:06:18.785195+00:00;temperature;19
144;SDS011;3528;-0.286;36.067;2023-02-20T20:09:12.816301+00:00;P2;13
144;SDS011;3528;-0.286;36.067;2023-02-20T20:09:12.816301+00:00;P1;20
145;DHT22;3528;-0.286;36.067;2023-02-20T20:09:12.867837+00:00;humidity;56
145;DHT22;3528;-0.286;36.067;2023-02-20T20:09:12.867837+00:00;temperature;19
144;SDS011;3528;-0.286;36.067;2023-02-20T20:10:08.767670+00:00;P2;13
144;SDS011;3528;-0.286;36.067;2023-02-20T20:10:08.767670+00:00;P1;20
145;DHT22;3528;-0.286;36.067;2023-02-20T20:10:08.767679+00:00;humidity;56
145;DHT22;3528;-0.286;36.067;2023-02-20T20:10:08.767679+00:00;temperature;19
144;SDS011;3528;-0.286;36.067;2023-02-20T20:11:38.304350+00:00;P2;14
144;SDS011;3528;-0.286;36.067;2023-02-20T20:11:38.304350+00:00;P1;36
145;DHT22;3528;-0.286;36.067;2023-02-20T20:11:38.304537+00:00;humidity;56
145;DHT22;3528;-0.286;36.067;2023-02-20T20:11:38.304537+00:00;temperature;19
144;SDS011;3528;-0.286;36.067;2023-02-20T20:14:18.618803+00:00;P2;12
144;SDS011;3528;-0.286;36.067;2023-02-20T20:14:18.618803+00:00;P1;32
145;DHT22;3528;-0.286;36.067;2023-02-20T20:14:18.620928+00:00;humidity;57
145;DHT22;3528;-0.286;36.067;2023-02-20T20:14:18.620928+00:00;temperature;19
144;SDS011;3528;-0.286;36.067;2023-02-20T20:16:59.102439+00:00;P2;20
144;SDS011;3528;-0.286;36.067;2023-02-20T20:16:59.102439+00:00;P1;43
145;DHT22;3528;-0.286;36.067;2023-02-20T20:16:59.104805+00:00;humidity;57
145;DHT22;3528;-0.286;36.067;2023-02-20T20:16:59.104805+00:00;temperature;19
144;SDS011;3528;-0.286;36.067;2023-02-20T20:19:39.233239+00:00;P2;27
144;SDS011;3528;-0.286;36.067;2023-02-20T20:19:39.233239+00:00;P1;91
145;DHT22;3528;-0.286;36.067;2023-02-20T20:19:39.233275+00:00;humidity;57
145;DHT22;3528;-0.286;36.067;2023-02-20T20:19:39.233275+00:00;temperature;19
145;DHT22;3528;-0.286;36.067;2023-02-20T20:22:19.642335+00:00;humidity;57
145;DHT22;3528;-0.286;36.067;2023-02-20T20:22:19.642335+00:00;temperature;19
144;SDS011;3528;-0.286;36.067;2023-02-20T20:22:22.193664+00:00;P2;27
144;SDS011;3528;-0.286;36.067;2023-02-20T20:22:22.193664+00:00;P1;66
145;DHT22;3528;-0.286;36.067;2023-02-20T20:24:59.678809+00:00;humidity;57
145;DHT22;3528;-0.286;36.067;2023-02-20T20:24:59.678809+00:00;temperature;19
144;SDS011;3528;-0.286;36.067;2023-02-20T20:24:59.681091+00:00;P2;34
144;SDS011;3528;-0.286;36.067;2023-02-20T20:24:59.681091+00:00;P1;82
145;DHT22;3528;-0.286;36.067;2023-02-20T20:27:40.072597+00:00;humidity;57
145;DHT22;3528;-0.286;36.067;2023-02-20T20:27:40.072597+00:00;temperature;19
144;SDS011;3528;-0.286;36.067;2023-02-20T20:27:40.342086+00:00;P2;35
144;SDS011;3528;-0.286;36.067;2023-02-20T20:27:40.342086+00:00;P1;101
144;SDS011;3528;-0.286;36.067;2023-02-20T20:30:20.408195+00:00;P2;47
144;SDS011;3528;-0.286;36.067;2023-02-20T20:30:20.408195+00:00;P1;164
145;DHT22;3528;-0.286;36.067;2023-02-20T20:30:20.408214+00:00;humidity;57
145;DHT22;3528;-0.286;36.067;2023-02-20T20:30:20.408214+00:00;temperature;19
145;DHT22;3528;-0.286;36.067;2023-02-20T20:32:59.625577+00:00;humidity;57
145;DHT22;3528;-0.286;36.067;2023-02-20T20:32:59.625577+00:00;temperature;19
144;SDS011;3528;-0.286;36.067;2023-02-20T20:32:59.625583+00:00;P2;43
144;SDS011;3528;-0.286;36.067;2023-02-20T20:32:59.625583+00:00;P1;134
144;SDS011;3528;-0.286;36.067;2023-02-20T20:35:40.167450+00:00;P2;36
144;SDS011;3528;-0.286;36.067;2023-02-20T20:35:40.167450+00:00;P1;83
145;DHT22;3528;-0.286;36.067;2023-02-20T20:35:40.169421+00:00;humidity;57
145;DHT22;3528;-0.286;36.067;2023-02-20T20:35:40.169421+00:00;temperature;19
145;DHT22;3528;-0.286;36.067;2023-02-20T20:38:20.562437+00:00;humidity;58
145;DHT22;3528;-0.286;36.067;2023-02-20T20:38:20.562437+00:00;temperature;19
144;SDS011;3528;-0.286;36.067;2023-02-20T20:38:20.565998+00:00;P2;48
144;SDS011;3528;-0.286;36.067;2023-02-20T20:38:20.565998+00:00;P1;124
145;DHT22;3528;-0.286;36.067;2023-02-20T20:40:59.816062+00:00;humidity;58
145;DHT22;3528;-0.286;36.067;2023-02-20T20:40:59.816062+00:00;temperature;18
144;SDS011;3528;-0.286;36.067;2023-02-20T20:40:59.818176+00:00;P2;54
144;SDS011;3528;-0.286;36.067;2023-02-20T20:40:59.818176+00:00;P1;154
145;DHT22;3528;-0.286;36.067;2023-02-20T20:43:40.582399+00:00;humidity;59
145;DHT22;3528;-0.286;36.067;2023-02-20T20:43:40.582399+00:00;temperature;18
144;SDS011;3528;-0.286;36.067;2023-02-20T20:43:40.785883+00:00;P2;48
144;SDS011;3528;-0.286;36.067;2023-02-20T20:43:40.785883+00:00;P1;122
144;SDS011;3528;-0.286;36.067;2023-02-20T20:46:20.658554+00:00;P2;34
144;SDS011;3528;-0.286;36.067;2023-02-20T20:46:20.658554+00:00;P1;82
145;DHT22;3528;-0.286;36.067;2023-02-20T20:46:20.658942+00:00;humidity;58
145;DHT22;3528;-0.286;36.067;2023-02-20T20:46:20.658942+00:00;temperature;18
145;DHT22;3528;-0.286;36.067;2023-02-20T20:49:00.368027+00:00;humidity;58
145;DHT22;3528;-0.286;36.067;2023-02-20T20:49:00.368027+00:00;temperature;18
144;SDS011;3528;-0.286;36.067;2023-02-20T20:49:00.421747+00:00;P2;39
144;SDS011;3528;-0.286;36.067;2023-02-20T20:49:00.421747+00:00;P1;107
145;DHT22;3528;-0.286;36.067;2023-02-20T20:51:40.721216+00:00;humidity;59
145;DHT22;3528;-0.286;36.067;2023-02-20T20:51:40.721216+00:00;temperature;18
144;SDS011;3528;-0.286;36.067;2023-02-20T20:51:40.721395+00:00;P2;37
144;SDS011;3528;-0.286;36.067;2023-02-20T20:51:40.721395+00:00;P1;106
145;DHT22;3528;-0.286;36.067;2023-02-20T20:54:21.207952+00:00;humidity;58
145;DHT22;3528;-0.286;36.067;2023-02-20T20:54:21.207952+00:00;temperature;18
144;SDS011;3528;-0.286;36.067;2023-02-20T20:54:21.208650+00:00;P2;32
144;SDS011;3528;-0.286;36.067;2023-02-20T20:54:21.208650+00:00;P1;117
144;SDS011;3528;-0.286;36.067;2023-02-20T20:57:00.728865+00:00;P2;34
144;SDS011;3528;-0.286;36.067;2023-02-20T20:57:00.728865+00:00;P1;121
145;DHT22;3528;-0.286;36.067;2023-02-20T20:57:00.728878+00:00;humidity;60
145;DHT22;3528;-0.286;36.067;2023-02-20T20:57:00.728878+00:00;temperature;18
145;DHT22;3528;-0.286;36.067;2023-02-20T20:59:40.986867+00:00;humidity;59
145;DHT22;3528;-0.286;36.067;2023-02-20T20:59:40.986867+00:00;temperature;18
144;SDS011;3528;-0.286;36.067;2023-02-20T20:59:40.987119+00:00;P2;31
144;SDS011;3528;-0.286;36.067;2023-02-20T20:59:40.987119+00:00;P1;105
145;DHT22;3528;-0.286;36.067;2023-02-20T21:02:21.814753+00:00;humidity;59
145;DHT22;3528;-0.286;36.067;2023-02-20T21:02:21.814753+00:00;temperature;18
144;SDS011;3528;-0.286;36.067;2023-02-20T21:02:22.224711+00:00;P2;28
144;SDS011;3528;-0.286;36.067;2023-02-20T21:02:22.224711+00:00;P1;57
144;SDS011;3528;-0.286;36.067;2023-02-20T21:05:01.572610+00:00;P2;31
144;SDS011;3528;-0.286;36.067;2023-02-20T21:05:01.572610+00:00;P1;87
145;DHT22;3528;-0.286;36.067;2023-02-20T21:05:01.572612+00:00;humidity;59
145;DHT22;3528;-0.286;36.067;2023-02-20T21:05:01.572612+00:00;temperature;18
144;SDS011;3528;-0.286;36.067;2023-02-20T21:07:42.342453+00:00;P2;33
144;SDS011;3528;-0.286;36.067;2023-02-20T21:07:42.342453+00:00;P1;103
145;DHT22;3528;-0.286;36.067;2023-02-20T21:07:42.395518+00:00;humidity;60
145;DHT22;3528;-0.286;36.067;2023-02-20T21:07:42.395518+00:00;temperature;18
144;SDS011;3528;-0.286;36.067;2023-02-20T21:10:22.109810+00:00;P2;30
144;SDS011;3528;-0.286;36.067;2023-02-20T21:10:22.109810+00:00;P1;80
145;DHT22;3528;-0.286;36.067;2023-02-20T21:10:22.109826+00:00;humidity;59
145;DHT22;3528;-0.286;36.067;2023-02-20T21:10:22.109826+00:00;temperature;18
145;DHT22;3528;-0.286;36.067;2023-02-20T21:13:02.420171+00:00;humidity;59
145;DHT22;3528;-0.286;36.067;2023-02-20T21:13:02.420171+00:00;temperature;18
144;SDS011;3528;-0.286;36.067;2023-02-20T21:13:02.420181+00:00;P2;24
144;SDS011;3528;-0.286;36.067;2023-02-20T21:13:02.420181+00:00;P1;59
145;DHT22;3528;-0.286;36.067;2023-02-20T21:15:42.785917+00:00;humidity;59
145;DHT22;3528;-0.286;36.067;2023-02-20T21:15:42.785917+00:00;temperature;18
144;SDS011;3528;-0.286;36.067;2023-02-20T21:15:42.786876+00:00;P2;22
144;SDS011;3528;-0.286;36.067;2023-02-20T21:15:42.786876+00:00;P1;49
145;DHT22;3528;-0.286;36.067;2023-02-20T21:18:23.016587+00:00;humidity;59
145;DHT22;3528;-0.286;36.067;2023-02-20T21:18:23.016587+00:00;temperature;18
144;SDS011;3528;-0.286;36.067;2023-02-20T21:18:23.018277+00:00;P2;27
144;SDS011;3528;-0.286;36.067;2023-02-20T21:18:23.018277+00:00;P1;68
145;DHT22;3528;-0.286;36.067;2023-02-20T21:21:02.868313+00:00;humidity;60
145;DHT22;3528;-0.286;36.067;2023-02-20T21:21:02.868313+00:00;temperature;18
144;SDS011;3528;-0.286;36.067;2023-02-20T21:21:02.868463+00:00;P2;26
144;SDS011;3528;-0.286;36.067;2023-02-20T21:21:02.868463+00:00;P1;94
145;DHT22;3528;-0.286;36.067;2023-02-20T21:23:42.367127+00:00;humidity;60
145;DHT22;3528;-0.286;36.067;2023-02-20T21:23:42.367127+00:00;temperature;18
144;SDS011;3528;-0.286;36.067;2023-02-20T21:23:42.372020+00:00;P2;23
144;SDS011;3528;-0.286;36.067;2023-02-20T21:23:42.372020+00:00;P1;59
145;DHT22;3528;-0.286;36.067;2023-02-20T21:26:24.817953+00:00;humidity;60
145;DHT22;3528;-0.286;36.067;2023-02-20T21:26:24.817953+00:00;temperature;18
144;SDS011;3528;-0.286;36.067;2023-02-20T21:26:24.936261+00:00;P2;28
144;SDS011;3528;-0.286;36.067;2023-02-20T21:26:24.936261+00:00;P1;78
145;DHT22;3528;-0.286;36.067;2023-02-20T21:29:02.931555+00:00;humidity;60
145;DHT22;3528;-0.286;36.067;2023-02-20T21:29:02.931555+00:00;temperature;18
144;SDS011;3528;-0.286;36.067;2023-02-20T21:29:02.984047+00:00;P2;38
144;SDS011;3528;-0.286;36.067;2023-02-20T21:29:02.984047+00:00;P1;92
144;SDS011;3528;-0.286;36.067;2023-02-20T21:31:43.304482+00:00;P2;27
144;SDS011;3528;-0.286;36.067;2023-02-20T21:31:43.304482+00:00;P1;50
145;DHT22;3528;-0.286;36.067;2023-02-20T21:31:43.363837+00:00;humidity;61
145;DHT22;3528;-0.286;36.067;2023-02-20T21:31:43.363837+00:00;temperature;18
145;DHT22;3528;-0.286;36.067;2023-02-20T21:34:23.103055+00:00;humidity;61
145;DHT22;3528;-0.286;36.067;2023-02-20T21:34:23.103055+00:00;temperature;17
144;SDS011;3528;-0.286;36.067;2023-02-20T21:34:23.103057+00:00;P2;27
144;SDS011;3528;-0.286;36.067;2023-02-20T21:34:23.103057+00:00;P1;67
145;DHT22;3528;-0.286;36.067;2023-02-20T21:37:04.249237+00:00;humidity;62
145;DHT22;3528;-0.286;36.067;2023-02-20T21:37:04.249237+00:00;temperature;17
144;SDS011;3528;-0.286;36.067;2023-02-20T21:37:04.249245+00:00;P2;19
144;SDS011;3528;-0.286;36.067;2023-02-20T21:37:04.249245+00:00;P1;52
144;SDS011;3528;-0.286;36.067;2023-02-20T21:39:43.217797+00:00;P2;27
144;SDS011;3528;-0.286;36.067;2023-02-20T21:39:43.217797+00:00;P1;66
145;DHT22;3528;-0.286;36.067;2023-02-20T21:39:43.218739+00:00;humidity;62
145;DHT22;3528;-0.286;36.067;2023-02-20T21:39:43.218739+00:00;temperature;17
144;SDS011;3528;-0.286;36.067;2023-02-20T21:42:23.421072+00:00;P2;24
144;SDS011;3528;-0.286;36.067;2023-02-20T21:42:23.421072+00:00;P1;45
145;DHT22;3528;-0.286;36.067;2023-02-20T21:42:23.421161+00:00;humidity;62
145;DHT22;3528;-0.286;36.067;2023-02-20T21:42:23.421161+00:00;temperature;17
145;DHT22;3528;-0.286;36.067;2023-02-20T21:45:04.455063+00:00;humidity;62
145;DHT22;3528;-0.286;36.067;2023-02-20T21:45:04.455063+00:00;temperature;17
144;SDS011;3528;-0.286;36.067;2023-02-20T21:45:04.455702+00:00;P2;22
144;SDS011;3528;-0.286;36.067;2023-02-20T21:45:04.455702+00:00;P1;41
144;SDS011;3528;-0.286;36.067;2023-02-20T21:47:44.140307+00:00;P2;18
144;SDS011;3528;-0.286;36.067;2023-02-20T21:47:44.140307+00:00;P1;54
145;DHT22;3528;-0.286;36.067;2023-02-20T21:47:44.195572+00:00;humidity;63
145;DHT22;3528;-0.286;36.067;2023-02-20T21:47:44.195572+00:00;temperature;17
145;DHT22;3528;-0.286;36.067;2023-02-20T21:50:24.149323+00:00;humidity;63
145;DHT22;3528;-0.286;36.067;2023-02-20T21:50:24.149323+00:00;temperature;17
144;SDS011;3528;-0.286;36.067;2023-02-20T21:50:24.150014+00:00;P2;16
144;SDS011;3528;-0.286;36.067;2023-02-20T21:50:24.150014+00:00;P1;39
144;SDS011;3528;-0.286;36.067;2023-02-20T21:53:04.731118+00:00;P2;16
144;SDS011;3528;-0.286;36.067;2023-02-20T21:53:04.731118+00:00;P1;41
145;DHT22;3528;-0.286;36.067;2023-02-20T21:53:04.731177+00:00;humidity;64
145;DHT22;3528;-0.286;36.067;2023-02-20T21:53:04.731177+00:00;temperature;17
144;SDS011;3528;-0.286;36.067;2023-02-20T21:55:45.107851+00:00;P2;17
144;SDS011;3528;-0.286;36.067;2023-02-20T21:55:45.107851+00:00;P1;35
145;DHT22;3528;-0.286;36.067;2023-02-20T21:55:45.107851+00:00;humidity;64
145;DHT22;3528;-0.286;36.067;2023-02-20T21:55:45.107851+00:00;temperature;17
145;DHT22;3528;-0.286;36.067;2023-02-20T21:58:24.395504+00:00;humidity;63
145;DHT22;3528;-0.286;36.067;2023-02-20T21:58:24.395504+00:00;temperature;17
144;SDS011;3528;-0.286;36.067;2023-02-20T21:58:24.395531+00:00;P2;17
144;SDS011;3528;-0.286;36.067;2023-02-20T21:58:24.395531+00:00;P1;52
145;DHT22;3528;-0.286;36.067;2023-02-20T22:01:05.355505+00:00;humidity;64
145;DHT22;3528;-0.286;36.067;2023-02-20T22:01:05.355505+00:00;temperature;17
144;SDS011;3528;-0.286;36.067;2023-02-20T22:01:05.355507+00:00;P2;17
144;SDS011;3528;-0.286;36.067;2023-02-20T22:01:05.355507+00:00;P1;65
145;DHT22;3528;-0.286;36.067;2023-02-20T22:03:45.313676+00:00;humidity;64
145;DHT22;3528;-0.286;36.067;2023-02-20T22:03:45.313676+00:00;temperature;17
144;SDS011;3528;-0.286;36.067;2023-02-20T22:03:45.320147+00:00;P2;17
144;SDS011;3528;-0.286;36.067;2023-02-20T22:03:45.320147+00:00;P1;47
145;DHT22;3528;-0.286;36.067;2023-02-20T22:06:25.157027+00:00;humidity;64
145;DHT22;3528;-0.286;36.067;2023-02-20T22:06:25.157027+00:00;temperature;17
144;SDS011;3528;-0.286;36.067;2023-02-20T22:06:25.158071+00:00;P2;13
144;SDS011;3528;-0.286;36.067;2023-02-20T22:06:25.158071+00:00;P1;28
145;DHT22;3528;-0.286;36.067;2023-02-20T22:09:16.964641+00:00;humidity;65
145;DHT22;3528;-0.286;36.067;2023-02-20T22:09:16.964641+00:00;temperature;16
144;SDS011;3528;-0.286;36.067;2023-02-20T22:09:17.324581+00:00;P2;14
144;SDS011;3528;-0.286;36.067;2023-02-20T22:09:17.324581+00:00;P1;30
144;SDS011;3528;-0.286;36.067;2023-02-20T22:10:15.298748+00:00;P2;14
144;SDS011;3528;-0.286;36.067;2023-02-20T22:10:15.298748+00:00;P1;30
145;DHT22;3528;-0.286;36.067;2023-02-20T22:10:15.492857+00:00;humidity;65
145;DHT22;3528;-0.286;36.067;2023-02-20T22:10:15.492857+00:00;temperature;16
144;SDS011;3528;-0.286;36.067;2023-02-20T22:11:45.229287+00:00;P2;13
144;SDS011;3528;-0.286;36.067;2023-02-20T22:11:45.229287+00:00;P1;29
145;DHT22;3528;-0.286;36.067;2023-02-20T22:11:45.231136+00:00;humidity;65
145;DHT22;3528;-0.286;36.067;2023-02-20T22:11:45.231136+00:00;temperature;16
144;SDS011;3528;-0.286;36.067;2023-02-20T22:14:26.214198+00:00;P2;16
144;SDS011;3528;-0.286;36.067;2023-02-20T22:14:26.214198+00:00;P1;49
145;DHT22;3528;-0.286;36.067;2023-02-20T22:14:26.215099+00:00;humidity;65
145;DHT22;3528;-0.286;36.067;2023-02-20T22:14:26.215099+00:00;temperature;16
144;SDS011;3528;-0.286;36.067;2023-02-20T22:17:06.116936+00:00;P2;17
144;SDS011;3528;-0.286;36.067;2023-02-20T22:17:06.116936+00:00;P1;34
145;DHT22;3528;-0.286;36.067;2023-02-20T22:17:06.116960+00:00;humidity;65
145;DHT22;3528;-0.286;36.067;2023-02-20T22:17:06.116960+00:00;temperature;16
144;SDS011;3528;-0.286;36.067;2023-02-20T22:19:45.497332+00:00;P2;15
144;SDS011;3528;-0.286;36.067;2023-02-20T22:19:45.497332+00:00;P1;37
145;DHT22;3528;-0.286;36.067;2023-02-20T22:19:45.501705+00:00;humidity;66
145;DHT22;3528;-0.286;36.067;2023-02-20T22:19:45.501705+00:00;temperature;16
144;SDS011;3528;-0.286;36.067;2023-02-20T22:22:26.590436+00:00;P2;13
144;SDS011;3528;-0.286;36.067;2023-02-20T22:22:26.590436+00:00;P1;28
145;DHT22;3528;-0.286;36.067;2023-02-20T22:22:26.590649+00:00;humidity;66
145;DHT22;3528;-0.286;36.067;2023-02-20T22:22:26.590649+00:00;temperature;16
144;SDS011;3528;-0.286;36.067;2023-02-20T22:25:06.453231+00:00;P2;16
144;SDS011;3528;-0.286;36.067;2023-02-20T22:25:06.453231+00:00;P1;39
145;DHT22;3528;-0.286;36.067;2023-02-20T22:25:06.453263+00:00;humidity;66
145;DHT22;3528;-0.286;36.067;2023-02-20T22:25:06.453263+00:00;temperature;16
144;SDS011;3528;-0.286;36.067;2023-02-20T22:27:45.978456+00:00;P2;17
144;SDS011;3528;-0.286;36.067;2023-02-20T22:27:45.978456+00:00;P1;40
145;DHT22;3528;-0.286;36.067;2023-02-20T22:27:46.035336+00:00;humidity;66
145;DHT22;3528;-0.286;36.067;2023-02-20T22:27:46.035336+00:00;temperature;16
144;SDS011;3528;-0.286;36.067;2023-02-20T22:30:26.939277+00:00;P2;13
144;SDS011;3528;-0.286;36.067;2023-02-20T22:30:26.939277+00:00;P1;28
145;DHT22;3528;-0.286;36.067;2023-02-20T22:30:26.939695+00:00;humidity;67
145;DHT22;3528;-0.286;36.067;2023-02-20T22:30:26.939695+00:00;temperature;16
145;DHT22;3528;-0.286;36.067;2023-02-20T22:33:06.960696+00:00;humidity;67
145;DHT22;3528;-0.286;36.067;2023-02-20T22:33:06.960696+00:00;temperature;16
144;SDS011;3528;-0.286;36.067;2023-02-20T22:33:06.961350+00:00;P2;14
144;SDS011;3528;-0.286;36.067;2023-02-20T22:33:06.961350+00:00;P1;37
145;DHT22;3528;-0.286;36.067;2023-02-20T22:35:46.555657+00:00;humidity;67
145;DHT22;3528;-0.286;36.067;2023-02-20T22:35:46.555657+00:00;temperature;16
144;SDS011;3528;-0.286;36.067;2023-02-20T22:35:46.555930+00:00;P2;13
144;SDS011;3528;-0.286;36.067;2023-02-20T22:35:46.555930+00:00;P1;23
144;SDS011;3528;-0.286;36.067;2023-02-20T22:38:26.588705+00:00;P2;15
144;SDS011;3528;-0.286;36.067;2023-02-20T22:38:26.588705+00:00;P1;46
145;DHT22;3528;-0.286;36.067;2023-02-20T22:38:26.781411+00:00;humidity;67
145;DHT22;3528;-0.286;36.067;2023-02-20T22:38:26.781411+00:00;temperature;16
145;DHT22;3528;-0.286;36.067;2023-02-20T22:41:07.071116+00:00;humidity;67
145;DHT22;3528;-0.286;36.067;2023-02-20T22:41:07.071116+00:00;temperature;16
144;SDS011;3528;-0.286;36.067;2023-02-20T22:41:07.071446+00:00;P2;16
144;SDS011;3528;-0.286;36.067;2023-02-20T22:41:07.071446+00:00;P1;72
144;SDS011;3528;-0.286;36.067;2023-02-20T22:43:47.198186+00:00;P2;16
